3.5;Solide spookhuisfilm moet het vooral hebben van zijn acteurs.;Winchester: The House That Ghosts Built
4.0;Een voetbalwedstrijd tussen het Stenen en Bronzen Tijdperk met als inzet een groene vallei. Dat kan alleen maar Aardman zijn.;Early Man
4.0;Over de moordaanslag op een schilderij en de reanimatie die de definitieve dolksteek bleek te zijn.;The End of Fear
3.0;Relevante politieke thriller van Steven Spielberg over de Pentagon Papers. Streep en Hanks stelen de show.;The Post
2.0;Als Patser bedoeld is als ordinair, platvloers actievermaak dan is het een geslaagd project.;Patser
3.0;Een bijzondere militaire missie, maar te Amerikaans en te Bruckheimer om een diepe indruk achter te laten.;12 Strong
2.0;Met prachtige beelden van Amazone-indianen probeert deze docu een Belgische ontdekkingsreiziger aan de vergetelheid te onttrekken.;Marquis de Wavrin
3.0;Het boek dat menig middelbare scholier op zijn leeslijst had staan, is eindelijk verfilmd.;Het Leven Is Vurrukkulluk
3.5;Matt Damon laat zich vrijwillig verkleinen, maar krijgt niet het droomleven dat hij voor ogen had.;Downsizing
3.0;Een vermakelijke afronding van de Maze Runner-trilogie, ondanks de ietwat lange speelduur en klungelende vijanden.;Maze Runner: The Death Cure
3.0;François Cluzet moet als plattelandsdokter een stapje terug doen in deze charmante Franse film.;Médecin de Campagne
4.0;Gary Oldman solliciteert naar een Oscarnominatie in een onderhoudend doch ietwat sentimenteel oorlogsdrama.;Darkest Hour
3.5;Een sprankelende, met energie doordesemde ode aan de revolutionaire filmmaker Jean-Luc Godard.;Le Redoutable
2.5;Belachelijke John Wick- en Crank-imitatie met goede actiescènes maar dom verhaal.;24 Hours To Live
2.5;Bij deze romantic comedy had ik zoiets van: soort van chill en leuk, maar totaal eigenlijk helemáál niet zoals het boek, zeg maar.;Taal Is Zeg Maar Echt Mijn Ding
2.5;Door de komst van een bijzondere gast begint een Deens kunstimperium scheuren te vertonen, net zoals de film zelf helaas.;Mesteren
3.0;Prachtig en kindvriendelijk natuurgeweld, maar niets meer dan dat.;Earth: Een Onvergetelijke Dag
3.5;Het verhaal van een miljardair die het leven van zijn kleinzoon geen miljoenen waard vond.;All the Money in the World
5.0;Drie billboards maken een boel los in deze prachtige film met acteurs op de top van hun kunnen.;Three Billboards Outside Ebbing Missouri
2.5;Niet zo beroerd als je van een vierde deel uit een horrorreeks zou verwachten.;Insidious: The Last Key
4.5;Hartverscheurend mooi drama over een jongen die worstelt met zijn ontwakende seksuele gevoelens tijdens een vakantie in Italië.;Call Me By Your Name
2.5;Erwan is weduwnaar en grootvader in wording. Hij komt er in deze vlakke tragikomedie achter dat zijn vader niet zijn verwekker is.;Ôtez-Moi d'un Doute
3.5;Hervertelling van een onderbelicht oorlogsproces laveert voorzichtig doch doeltreffend tussen documentaire en fictie.;Tokyo Trial
3.5;De vierde speelfilm van Urszula Antoniak is zowel een persoonlijke als brede visie op de immigratieproblematiek.;Beyond Words
2.0;Het filmgezin van Liam Neeson is weer eens in gevaar. Dit keer moet hij de boeven aan boord van een trein te lijf.;The Commuter
4.0;Een indringend, in confronterend zwart-wit geschoten oorlogsportret over liefde, wanhoop en de waarde van de mens.;Paradise
3.0;Het nieuwe jaar wordt ingeluid met een kleurrijke musical. De imposante cast heeft er zichtbaar plezier in.;The Greatest Showman
4.0;Joaquin Phoenix is vastberaden het kwaad de wereld uit te helpen in deze indringende wereld over een corrupt systeem.;You Were Never Really Here
2.5;Donald Sutherland en Helen Mirren als oud getrouwd koppel dat een roadtrip maakt en hun leven onder de loep neemt.;The Leisure Seeker
3.0;Aapjes kijken zoals nooit tevoren.;Jane
3.5;Mooie documentaire over vluchtelingenkamp in Libanon benadrukt de menselijkheid en veerkracht van de inwoners.;The Long Season
4.0;Van topsporter naar kaartprinses. Het leven van Molly Bloom heeft geresulteerd in een snedige biopic over het illegale pokercircuit.;Molly's Game
4.5;James Franco in een glansrol van vreemde snuiter Tommy Wiseau, één van de slechtste filmmakers ooit.;The Disaster Artist
4.0;Verrassend leuke actiekomedie met sterke humor, een strak script en een leuke twist op de klassieke lichaamsverwisseling.;Jumanji: Welcome to the Jungle
3.0;Een bijna-valse noot in een muzikale trilogie vol humor en absurditeit.;Pitch Perfect 3
3.0;Vermakelijke en chaotische blik op twee vrouwen in hun zoektocht naar de ideale huisvrouw.;Huisvrouwen Bestaan Niet
4.0;Zonder ook maar één close-up laat Lav Diaz je heel dichtbij, maar toch op gepaste afstand van zijn hoofdpersonage komen.;The Woman Who Left
2.0;Zielloos niemendalletje van Woody Allen. Hij maakt het heel bont door je een hekel te laten krijgen aan Kate Winslet.;Wonder Wheel
3.0;Betoverende 3D-onderwaterbeelden en een clichématige regievisie. Cousteau is een betere duiker dan regisseur.;Wonders of the Sea
2.5;Doorsnee animatiefilm rondom de pacifistische stier Ferdinand, die liever bloemen besnuffelt dan vijanden maakt.;Ferdinand
4.0;Onconventioneel liefdesdrama speelt zich af in een slachthuis en leidt tot een bijzondere kijkervaring.;On Body and Soul
3.0;Een gemoedelijk feestje loopt uit op het openen van meerdere beerputten. Zeven fijne acteurs met vlotte dialogen.;The Party
2.0;Het regiedebuut van Andy Serkis vertelt het waargebeurde verhaal van de verlamde doorzetter Robin Cavendish die vocht tegen polio.;Breathe
2.0;Documentaire over fascinatie en liefde voor Polaroid overtuigt niet.;Instant Dreams
4.0;Het middendeel van een trilogie heeft vaak een oneerbare rol, maar dat valt bij The Last Jedi wel mee. Alles wat je mag verwachten van een Star Wars-film.;Star Wars: The Last Jedi
4.0;Joachim Trier maakt een genrefilm maar blijft redelijk op vertrouwd terrein.;Thelma
2.0;De tweede verfilming van Brian Selznicks schrijfwerk laat iets te goed zien wat zijn stokpaardjes zijn.;Wonderstruck
3.5;Wie zich door de Zwitserse meesterschilder Giacometti wil laten vereeuwigen, kan maar beter over een engelengeduld beschikken.;Final Portrait
4.5;"Fijne nieuwe film van de legendarische Agnès Varda over de kracht van het beeld; Simpel en charmant.";Visages Villages
4.0;Ook deze tweede verfilming van de befaamde kinderboekenreeks is een schot in de roos. Vol Britse charme, humor en spanning.;Paddington 2
4.0;Yorgos Lanthimos' nieuwste tragedie is even absurdistisch als je van de Griek gewend bent, maar een stuk angstaanjagender.;The Killing of a Sacred Deer
4.0;Een feestje maken van de dood: dat kan alleen Pixar. Verre van een doodse bedoening.;Coco
2.5;De wanhopige moeders zijn terug om hun eigen moeders een lesje te leren. Prettig niemendalletje met een amusante cast.;Bad Moms 2
1.5;Horrorfilm speelt in op de hype van escape rooms.;Escape Room
4.0;Publiekswinnaar van de Berlinale 2017 is een uiterst beklemmende en oncomfortabele zit in een Syrisch appartement.;Insyriated
3.5;Een onvervalste crowdpleaser over een historisch potje tennis.;Battle of the Sexes
3.5;Sympathieke doch doorsnee film over unieke aandoening.;Wonder
3.0;Een meelevend drama over de psychologische weerslag van oorlog op soldaten, die eigenlijk een keiharde aanklacht had moeten zijn.;Thank You For Your Service
2.0;Een snowboarder raakt hopeloos verdwaald op een ijskoude berg. Weet hij het te overleven of niet?;6 Below
4.0;Al Gore is terug en bozer dan ooit in deze docu over klimaatverandering.;An Inconvenient Truth 2
3.0;Oppervlakkige documentaire over het vroege leven van meesterfilmmaker David Lynch, tot aan zijn eerste film.;David Lynch: The Art Life
3.5;Veilige doch vermakelijke doorstart voor het DCEU met humor, fanvleierij en een hoopvolle toon.;Justice League
3.5;Happy End voelt als vintage Haneke, al mist het drama de zeggingskracht die we van de Oostenrijkse regisseur gewend zijn.;Happy End
2.5;George Clooney combineerde twee scripts die nog op de stapel lagen. In plaats van twee goede films wordt het één teleurstelling.;Suburbicon
4.0;Casey Affleck als geest die de puzzelstukjes van zijn leven in elkaar moet zien te leggen.;A Ghost Story
4.5;Wonderschoon jeugddrama uit IJsland over de kracht en de onmacht van vriendschap en emoties.;Heartstone
4.0;Satirisch drama van Ruben Östlund zit barstensvol ideeën over onze samenleving. Hilarisch, complex, vreemd en onvergetelijk!;The Square
3.0;Kenneth Branagh drukt zijn onmiskenbare stempel op Agatha Christies klassieke moordmysterie en detective Poirot.;Murder on the Orient Express
2.0;Deze remake van Joel Schumachers Flatliners had helemaal niet gehoeven. Zeker niet op deze termijn.;Flatliners
1.5;Onverwachts een kind blijken te hebben is nooit leuk. Zelfs niet in een romantische komedie.;Oh Baby
2.5;Warrige thriller komt eigenlijk tweeënhalf decennium te laat.;The Foreigner
4.5;Het is nooit te laat voor de liefde, zelfs als het niet kan en mag. Eindelijk is Beppie Melissen eens in een serieuze hoofdrol te zien.;Oude Liefde
2.0;Ongelukkige boekverfilming laat de kijker vooral koud.;The Snowman
4.0;Enorme Aziatische hit is prachtig geanimeerd, mooi verteld en eindelijk hier te zien.;Your Name
3.5;Matthias Schoenaerts en Adèle Exarchopoulos zijn geliefden, die worden gedwarsboomd door hun keuzes in het leven.;Le Fidèle
1.5;Hoe is de iconische seriemoordenaar tot zijn daden gekomen? Deze wankele prequel met veel gorigheid geeft antwoord.;Leatherface
3.5;De Hongaarse vluchtelingenproblematiek krijgt een extra dimensie als een asielzoeker bijzondere gaven blijkt te hebben.;Jupiter's Moon
3.0;Juliette Binoche speelt een vrouw die maar niet aan de man kan komen in een merkwaardige mix van komedie en drama.;Un Beau Soleil Intérieur
2.5;Noomi Rapace speelt in dit interessante, maar niet goed uitgewerkte scifi-drama zeven zussen.;What Happened to Monday
4.0;Marvels waagstuk is een komische trip door de kosmos, die een nieuwe koers uitstippelt voor de god van de donder.;Thor: Ragnarok
4.5;Dit spektakelstuk gebaseerd op het werk van Vincent van Gogh was een helse productieklus, maar het resultaat is verbluffend.;Loving Vincent
2.5;Kate Winslet en Idris Elba zijn op elkaar aangewezen na een vliegtuigcrash in de bergen. Deze boekverfilming gaat snel bergafwaarts.;The Mountain Between Us
4.0;De sombere uitputtingsslag van een vrouw tegen een corrupt gevangenissysteem als symbool voor de Russische samenleving.;A Gentle Creature
3.0;Kosovaars/Nederlands drama stelt de vraag: is oorlog ooit voorbij voor degenen die het meemaken?;Unwanted
3.0;Kalm, observerend familiedrama uit Nepal. Weer eens wat anders, maar ook niets bijzonders.;White Sun
2.0;Dean Devlin blijkt moeilijk te kunnen ontsnappen aan de schaduw van Roland Emmerich.;Geostorm
3.0;Harrelson schittert in een fascinerend onevenwichtig vader-dochterverhaal over verantwoordelijkheid, misbruik en liefde.;The Glass Castle
4.0;Aansprekende feelgoodfilm bewijst dat je nooit het kind in jezelf moet verliezen.;Brigsby Bear
3.5;Tragikomedie, gefilmd in guerrillastijl, over oude vrienden die in een landhuis een overleden bandlid herdenken.;Kleine IJstijd
2.0;Stadsmeisje vertrekt naar Zeeland en moet flink afzien. De Zeeuwen komen er niet best vanaf.;Weg Van Jou
2.0;Daar is ze weer: de moderne huisvrouw die alles bezit wat haar hartje begeert, maar toch zielsongelukkig is met haar leventje.;Home Again
3.5;Boeiende Britse film waarin een stuurloze jonge vrouw langzamerhand een nieuwe impuls aan haar leven leert te geven.;Daphne
4.5;Intens spannende misdaadthriller die de kijker voortdurend op het verkeerde been zet.;Good Time
2.5;Typisch stukje hersenloos Amerikaans spierballenvertoon met een vermakelijke wisselwerking tussen een broekie en een ervaren rot.;American Assassin
2.5;Op je dertigste is je leven af. Zo niet, dan ten minste voordat al je vriendinnen dertig zijn.;Alles voor Elkaar
3.0;Een geweldige historische sportwedstrijd staat niet meteen garant voor een geweldige film.;Borg/McEnroe
2.0;Een voordeel van deze 'time loop'-horror: het onsympathieke hoofdpersonage wordt keer op keer op keer vermoord.;Happy Death Day
3.0;Aardige verfilming van de beroemde aanslag op nazi-kopstuk Reinhard Heydrich smaakt vooral als mosterd na de maaltijd.;HHhH: The Man With the Iron Heart
3.5;Coming- of-age gecombineerd met een roadmovie gebaseerd op de bestseller van Wolfgang Herrndorf.;Tschick
3.5;Boeiende documentaire is tegelijkertijd een ontroerend familieportret en een kijkje in het gewone leven onder Stalin.;Liefde Is Aardappelen
3.0;Het leven en werk van expressionistisch schilder Jan Sierhuis, in zijn eigen woorden.;Jan Sierhuis, Zelfportret
4.0;Dreamworks' nieuwste laat zich omschrijven als 'Deadpool-light voor kids'!;Kapitein Onderbroek: Het Eerste Grote Avontuur
4.5;Visueel overdonderend en heerlijk onconventioneel vervolg op een klassieker. Missie geslaagd.;Blade Runner 2049
3.5;Waargebeurd verhaal over een man die bij de bomaanslagen van Boston zijn benen verloor. Jake Gyllenhaal is wederom in topvorm.;Stronger
4.0;Krachtig drama van de maker van The Return waarin liefdeloze, scheidende ouders hun kind zien verdwijnen.;Loveless
3.0;Bigelows nieuwste politieke thriller slaagt er niet in om een zinderend middenstuk in goed raamwerk of context te plaatsen.;Detroit
3.5;De 'wat als'-gedachte van een vader wordt opgeroepen door zijn zoon en oud-studiegenoten. Ben Stiller maakt de balans op in een serieuze rol.;Brad's Status
3.5;Aangrijpend drama omtrent Act Up, de groepering die begin jaren negentig actie voerde voor de rechten van aidspatiënten.;120 BPM
2.5;Gemoedelijke documentaire over mindfulness in een klooster in Zuid-Frankrijk verliest gaandeweg structuur.;Walk with Me
2.0;Onzinnige speelgoedreclame vergeleken met het charmante meesterwerkje dat deze serie startte.;The LEGO Ninjago Movie
3.0;Deel twee in de Kingsman-reeks richt zich méér op cartooneske actie dan op verdere ontwikkeling van de personages.;Kingsman: The Golden Circle
4.5;Mike van Diem is gelukkig terug met een weergaloos magisch verhaal over een Zeeuwse boer in Italië.;Tulipani
3.5;De Indiase 'Munshi' van koningin Victoria zet het hof op stelten.;Victoria and Abdul
4.0;Aangrijpende documentaire volgt een groep dappere Syriërs in hun online strijd tegen IS.;City of Ghosts
4.0;Darren Aronofsky's nieuwe koortsdroom is een knap staaltje cinema op de vierkante meter.;mother!
4.5;Bloedstollende misdaadthriller die uitblinkt door sensationeel goed schrijfwerk van regisseur-scenarist Taylor Sheridan.;Wind River
3.5;Mooi familiedrama met prachtige rollen, vooral van het jeugdige hoofdrolspeelstertje.;Gifted
1.5;Hoe het prachtigste van de natuur het slechtste in de mens naar boven kan halen...;Safari
2.0;Drie vriendinnen werken in deze onevenwichtige puberale komedie de bucketlist van hun overleden vriendin af.;Bella Donna's
4.0;Bill Skarsgård is angstaanjagend als horrorclown Pennywise in deze geslaagde remake.;It
4.0;Sofia Coppola's nieuwste film is een kostuumthriller die overloopt van het oestrogeen.;The Beguiled
2.5;Vier vriendinnen van boven de veertig halen de banden aan, maar doen dit met veel puberale humor.;Girls Trip
4.0;Een interessante vis in het water met een actueel tintje!;The Net
1.0;Wat kan hij presenteren en zingen die Tim Douwsma.;Spaak
3.0;Barry Seal doet klusjes voor zowel de CIA als drugskartels. Cruise is op dreef in de actiemodus, maar beperkt als karakteracteur.;American Made
